,width_0_1,angle_0_1,width_1_2,angle_1_2,width_2_3,angle_2_3,width_0_4,angle_0_4,width_4_5,angle_4_5,width_5_6,angle_5_6,width_7_8,angle_7_8,width_8_9,angle_8_9,width_10_11,angle_10_11,width_11_12,angle_11_12,width_13_14,angle_13_14,width_14_15,angle_14_15,width_1_4,angle_1_4,width_4_7,angle_4_7
0,0.7606735774811254,-0.8919696054683265,0.0,-0.8584387287005677,0.0,0.02856365783876343,0.9427302783476422,-0.21809653609101048,0.3634906359722951,-1.0397662219507142,0.32555717709418686,-2.464465081052801,0.5938556541841501,-0.1513754437340262,0.43520254186326446,-0.18394345653717536,0.5488443928565815,0.15471686507706456,0.3950449259921455,0.10092178466729375,0.42498746008462124,0.47411843050550273,0.3215023765453436,0.3805063771123646,0.5887697643392652,0.7196249120138116,0.0,1.198728567936776
1,0.754990634585396,-0.9033317634275003,0.0,-0.8695364039286193,0.0,0.0,0.9423952918702635,-0.22040405113097417,0.36655871808717355,-1.0703555136476026,0.3178565748918285,-2.4569754892770126,0.5934118066600362,-0.13590910222024993,0.43373559049326804,-0.17467219900823924,0.5536083087720286,0.1457481267084382,0.3995527915956627,0.11343499180721721,0.4292881031994682,0.4479420941696667,0.3182138733464837,0.37170895011858485,0.5951963800630262,0.707710521467902,0.0,1.198728567936776
2,0.7628997704777212,-0.9064611751312263,0.0,-0.864511320597807,0.0,0.09053037700901814,0.9434947344975192,-0.22057616050521148,0.3665540900250538,-1.06533043031679,0.31469890729459404,-2.464320388452017,0.5948493635916453,-0.14762424506445282,0.4287824049449373,-0.17168377273922425,0.5543534177144853,0.15974194840787814,0.39901018890747275,0.10594686799810674,0.42928268313465767,0.4529671775004795,0.315420235164574,0.39736522754632825,0.5984678179355934,0.7191157819429705,0.0,1.2037536512675886
3,0.744828813294085,-0.9047280746133973,0.0,-0.864511320597807,0.0,0.005025083330833852,0.9374805352927738,-0.21655083109887518,0.3758397160317962,-1.0482835024899757,0.3217609745465952,-2.4618266280354284,0.593404314417816,-0.1308840188894391,0.43784413838800135,-0.1563500270898791,0.5650681865507426,0.165787823956647,0.4051334651564434,0.12938007787757383,0.4338174336970635,0.44795027043913477,0.32472945621913785,0.38553146044317704,0.5957825277419672,0.7008432727146242,0.0,1.1739507626852523
4,0.7489484576035703,-0.9029508205422716,0.0,-0.8676524864971635,0.0,-0.043756947563876714,0.942151940340461,-0.22611880329961775,0.3671098974731067,-1.0434079913323082,0.3209779104015301,-2.473747147337168,0.5910764683498462,-0.12929051938589195,0.43732935778699333,-0.16894458138532534,0.5515265715712993,0.16971574022891556,0.3969754933909278,0.11592065981914539,0.42928258315980405,0.4734381979135849,0.32772066583016596,0.3898395905074483,0.5902724838062874,0.6923853138492526,0.0,1.2011904871245336
5,0.7590569038363817,-0.9014865917753734,0.0,-0.859536737241954,0.0,0.12379167383037254,0.9496103537860139,-0.2183777120213862,0.3600167201618842,-1.0847273297854703,0.31798567343694734,-2.4912365218322856,0.6010107142240801,-0.13189738791749872,0.43646987227649464,-0.16268182493134065,0.5572871280638819,0.17219850015004765,0.40309273328210415,0.1343546612334263,0.4271203072019845,0.45794176085633204,0.3184569963341183,0.3963368815079799,0.5998241584813756,0.7068724113600976,0.0,1.230068045233358
6,0.7472951224248691,-0.8991901705411565,0.0,-0.8960553845713439,0.0,0.06053201978210807,0.9463746615373849,-0.21293834957939717,0.3622499137335991,-1.1133214788988715,0.33200150602068057,-2.495079505712558,0.5953990258641678,-0.13477128447773074,0.4373785545725808,-0.18394345653717475,0.5482928049865329,0.17414393703941794,0.4019950248448356,0.09966865249116186,0.42714166268347087,0.44794209416966696,0.32310988842807026,0.3805063771123646,0.5998541489395569,0.6968727446734324,0.0,1.2120256565243244
7,0.7444089597718644,-0.9085808255387245,0.0,-0.8960553845713439,0.0,0.12062366858010332,0.9465296708825053,-0.21182754748141744,0.36044767535681504,-1.1133214788988715,0.34238110515592546,-2.5213431676069717,0.5889379002074285,-0.1526493283952652,0.4371319927659462,-0.20632389402971807,0.5455649800861023,0.1741439370394173,0.4005206878125121,0.11202896242598764,0.4294198134734345,0.4688289097850447,0.3243384281195347,0.36056600047810566,0.6076987655563173,0.6926418432093044,0.0,1.2120256565243244
8,0.7482554154768267,-0.8977443365888997,0.0,-0.891825898978127,0.0,0.1320330095569499,0.9448279350101533,-0.21345311371796566,0.3537895389379332,-1.0733587667823348,0.33255290971953616,-2.5220697985062315,0.589649231563222,-0.1460635487807225,0.4409725814825691,-0.1780465449754841,0.5536989516668431,0.16825665338840756,0.3950009319025841,0.11584604965737959,0.4249692479084857,0.4628663591597519,0.31965243436016266,0.38098078083750303,0.5974663986372947,0.7000679528819579,0.0,1.2052142146726168
9,0.7382960478865913,-0.909259220479234,0.0,-0.8834599677046894,0.0,0.1270586649596698,0.9426836131521703,-0.20814661569820472,0.36042983317903177,-1.1033715585060664,0.32849267449726566,-2.518435384322479,0.5889087477521979,-0.1426994080024603,0.4293985571713983,-0.1647222786154353,0.5488172250319506,0.16466678546986985,0.40050086201862745,0.1219788828187937,0.42499554144279755,0.4578920145624719,0.3243223733512782,0.37051592087091084,0.6083606743212746,0.691076471862598,0.0,1.1914295253545608
