,width_0_1,angle_0_1,width_1_2,angle_1_2,width_2_3,angle_2_3,width_0_4,angle_0_4,width_4_5,angle_4_5,width_5_6,angle_5_6,width_7_8,angle_7_8,width_8_9,angle_8_9,width_10_11,angle_10_11,width_11_12,angle_11_12,width_13_14,angle_13_14,width_14_15,angle_14_15,width_1_4,angle_1_4,width_4_7,angle_4_7
0,0.819720221536186,-0.9517799046970915,0.0,-0.8325979819428907,0.0,-1.1908815008697071,1.0804838043822855,-0.2857524467442662,0.5899728293789429,-0.16464453521398004,0.39142649425191434,-0.16066887795639787,0.6540906924694032,0.2390711701697024,0.47489849717124305,0.33728663705310286,0.07914974952854051,2.6690957180727297,0.38467665564484727,-2.5386762448412243,0.08833940581483186,2.5840301781040846,0.31286685592753294,-2.3650438167086025,0.6682624309653759,0.5743407508618091,0.0,1.6906202900065899
1,0.8175053265439922,-0.9604602892746346,0.0,-0.8078382862701156,0.0,-1.1933725539751179,1.0769165443091822,-0.2863233101263073,0.5901720677959704,-0.1594581959779579,0.39724516122289283,-0.16729574872619116,0.6512484269606161,0.22903798448190976,0.4866628022517716,0.34387549991368294,0.09766513281044999,2.6393312607781,0.37607031289655096,-2.49688444070958,0.08836923871983908,2.5892165173401076,0.30221119101965493,-2.3455727348851827,0.6726587071266068,0.5748999973464228,0.0,1.679112728274222
2,0.8171085514959955,-0.9672269609255861,0.0,-0.8381604143984602,0.0,-1.188512837231553,1.078395057426897,-0.2829081933816553,0.5887448495398445,-0.18872192336123733,0.3996140134025817,-0.1910396848847666,0.6541804969453274,0.2182892127903173,0.48681388434952627,0.3232737015308913,0.08173087332518458,2.604777462901437,0.37511983344026034,-2.5378453834348664,0.08256064965790962,2.4628804082972735,0.30357181520782844,-2.3563215065767755,0.6819529652186107,0.5764590247641,0.0,1.688267651021442
3,0.8161384864971949,-0.9618850949747736,0.0,-0.8377806813148354,0.0,-1.1960642002416517,1.078977849733657,-0.2862349098270901,0.5856947295681674,-0.188342190277612,0.3918007467430453,-0.17905271149500362,0.6507913734559684,0.21866894587394212,0.47950437625005815,0.32783653826539644,0.09071878230869604,2.656394363388481,0.3797704308398865,-2.5161396133505534,0.08645441511655867,2.4974673251522415,0.3019990957910431,-2.355941773493151,0.675290507332243,0.5707132601893594,0.0,1.685437590634645
4,0.812111503699736,-0.9578546644925354,0.0,-0.8381886780282229,0.0,-1.2124454346800395,1.078977849733657,-0.2862349098270901,0.5856947295681674,-0.188342190277612,0.3918007467430453,-0.17905271149500362,0.6493177955117723,0.21100626060440297,0.47950437625005815,0.32783653826539644,0.09071878230869604,2.656394363388481,0.39509267153941924,-2.5314261923033947,0.09071878230869604,2.656394363388481,0.32008667201851054,-2.3715742241594704,0.6721866276454189,0.564530958738455,0.0,1.685437590634645
5,0.8174094774051163,-0.9620173961842597,0.0,-0.8230624204248969,0.0,-1.1829805877644146,1.077070961166818,-0.2929393460999373,0.5935763460425064,-0.1737561898700166,0.3939861702131637,-0.17422287983730134,0.6559414674582187,0.231126394666734,0.4801659558495266,0.3226490267514633,0.08259105521236186,2.4680899730386,0.38590444073711766,-2.5200116542485818,0.0913742286366122,2.5332151363729856,0.30712325382864114,-2.3639842559835587,0.6686305770509832,0.5677307507869597,0.0,1.6707342330990476
6,0.8230241996459272,-0.9468968183089711,0.0,-0.8530033126294289,0.0,-1.207262735308095,1.0742931618194036,-0.2820768479802196,0.5956665805932045,-0.17248208796221404,0.39318170164913036,-0.20015668152865435,0.6590465410844832,0.2366908188649085,0.48446835123110416,0.32883613398646094,0.07067916605586165,2.44519121794238,0.3652691376891584,-2.5144595266250707,0.07385522697010713,2.3882579934515267,0.2921580117626731,-2.310364647617109,0.6631311574489512,0.5900016070287188,0.0,1.67686237590449
7,0.823302141324844,-0.9417104790729481,0.0,-0.8579176399787277,0.0,-1.1856951616336842,1.079735620392231,-0.2758658712191228,0.5867281243602197,-0.1867738045427193,0.39331448217043546,-0.19497034229263205,0.6627030356394495,0.2320432346381493,0.484631959964579,0.3340224732224843,0.07351351523187181,2.293775680196388,0.37020460334184796,-2.5380422262066404,0.0699345008860485,2.241192618585446,0.29442139906062575,-2.3686549044663594,0.6674768099558167,0.5904278211048172,0.0,1.7023366640588322
8,0.8123061722324294,-0.9541638637488385,0.0,-0.8585657450849984,0.0,-1.2128251677636643,1.0722082627273217,-0.2791589183633809,0.58936970912481,-0.1975225762343118,0.3944291294276696,-0.19259650770588874,0.659183584492349,0.21601304069696425,0.47998918474423974,0.31743946201013656,0.07832390940665872,2.424923963108959,0.37511983344026034,-2.5378453834348664,0.07832390940665872,2.424923963108959,0.2918959761613735,-2.3914056266915806,0.6704819438478032,0.5796790494132245,0.0,1.6743376011773832
9,0.8193117882804486,-0.9744307390693311,0.0,-0.8496283839797918,0.0,-1.2139884732437798,1.07590377655703,-0.2929998330416071,0.6133251163681755,-0.17830243909232382,0.39542259934977597,-0.1953581069768705,0.6711768278711979,0.22242487361005686,0.4876066756292173,0.31627615653002145,0.07885648689973258,2.3294467063016633,0.3893994915048594,-2.5560751144685363,0.08828383142039369,2.495924286588501,0.31515822146700256,-2.40672035117494,0.6779134793060788,0.5723001018591544,0.0,1.6672006511025141
10,0.826861654111739,-0.9717092363077839,0.0,-0.8340757316563376,0.0,-1.2249643544421507,1.0769501740319511,-0.29106525570084074,0.5951648776102461,-0.1842292439057266,0.3987302219717298,-0.18810382825037877,0.6562599095033906,0.22509313620434018,0.48522327561052186,0.32193214146564686,0.0834609406561725,2.467373087752783,0.39907946459099275,-2.556184831407473,0.0969009916012593,2.5605282910470155,0.3247477963502248,-2.4133756457093543,0.6777932823734221,0.5841717288687345,0.0,1.6728566360381394
11,0.813044266544179,-0.9632049847467353,0.0,-0.8484650784996763,0.0,-1.2041213256667103,1.073288445552825,-0.2839211255927583,0.5835583888197711,-0.18975358714886514,0.3944291294276696,-0.19259650770588874,0.6507120141542416,0.22828119384987403,0.4820014891668591,0.3274568051817723,0.08564050851205422,2.412729445660707,0.38246170829476317,-2.535754926578799,0.09413362382016809,2.480422468354676,0.3143815876336801,-2.3706062491641724,0.6746372143166405,0.5749774565699577,0.0,1.6712999434489204
12,0.8163407333506322,-0.9582343975761601,0.0,-0.8484650784996763,0.0,-1.2128251677636643,1.0794943069169909,-0.28763928043578935,0.5881656839467094,-0.1799032543366856,0.3899100953907998,-0.2074890236405187,0.6556999853273148,0.22591682992540785,0.4848215547063106,0.31333872342637004,0.08564050851205422,2.412729445660707,0.3792042185345039,-2.5464708164467593,0.08564050851205422,2.412729445660707,0.3070101876764552,-2.369193820724885,0.6714977953800864,0.5687783184062395,0.0,1.6850578575510202
13,0.8175053265439922,-0.9604602892746346,0.0,-0.8478169733934059,0.0,-1.1856951616336842,1.0769165443091822,-0.2863233101263073,0.5861060654274325,-0.17797315166964456,0.39331448217043546,-0.19497034229263205,0.6512484269606161,0.22903798448190976,0.4730353366767857,0.3323723097038041,0.08462041078436283,2.3372265755879185,0.3694008422758439,-2.518281952679464,0.07351351523187181,2.293775680196388,0.29487992822656406,-2.3437534524775354,0.6726587071266068,0.5748999973464228,0.0,1.679112728274222
14,0.8154107953942894,-0.9529241800172452,0.0,-0.8581860120013736,0.0,-1.2047248764353151,1.0739017532880075,-0.28725954735216486,0.5914711323283375,-0.19605351896282472,0.38722865784863497,-0.19381506841312957,0.6523029897999001,0.22629656300903217,0.47554893438091705,0.30771852850843995,0.07791813546141266,2.4253036961925836,0.3651360553408494,-2.519642225997015,0.07346192261623585,2.28340664158842,0.2986297181806927,-2.342776765120491,0.6638657657929838,0.5738431404228943,0.0,1.6687436896662542
15,0.8203886874494125,-0.9622648280583982,0.0,-0.8482568319387549,0.0,-1.2128251677636643,1.0743929198112918,-0.2886736493367215,0.5841887959693306,-0.1986312232302097,0.3847361707650636,-0.209306542540691,0.6476881650164953,0.21288386002976853,0.47998918474423974,0.31743946201013656,0.07832390940665872,2.424923963108959,0.37187134948774875,-2.5487909978982333,0.07024936207028311,2.335609970115737,0.30312241183010286,-2.3806202205699636,0.6704819438478032,0.5796790494132245,0.0,1.6683639565826294
16,0.8179452787260398,-0.9515874554865443,0.0,-0.8429262396459566,0.0,-1.1884818202276686,1.078955066647836,-0.28723178178174363,0.5958254132414238,-0.1894998984651945,0.38513014440525223,-0.19366703710164926,0.658387105492393,0.22404310870765012,0.48048069841187546,0.33307896744917875,0.07032129811113084,2.3512494755547784,0.3649138559830245,-2.5355650034607704,0.05959629590275448,2.174311419397075,0.2851917833915041,-2.3488785388876465,0.6659787354587788,0.5718452441478887,0.0,1.684003462021671
17,0.8113623135525573,-0.9280933550721632,0.0,-0.8423313878883016,0.0,-1.2040606294082339,1.0817779397073923,-0.278714193513453,0.5787467659574738,-0.18239686603351285,0.38627787502696714,-0.1912546664438224,0.6480864569327306,0.2345235699870141,0.4735723867149819,0.3235731526215119,0.07690146049787294,2.346844368978475,0.3724884676733479,-2.5411367733563948,0.06314392664622613,2.124589066693252,0.28186655652343623,-2.374186371586159,0.6560681938487267,0.5660660254138696,0.0,1.7045020082181388
18,0.8039327821902427,-0.9534083119349206,0.0,-0.8578101932710802,0.0,-1.2120696159497464,1.0734166296375705,-0.285859091096797,0.578836253816922,-0.2067334718266003,0.3807702449463546,-0.20855099072677347,0.6395727309237581,0.2058876291314797,0.47309788101480343,0.30809434723873297,0.07630119316923735,2.57523925479658,0.3680380364326261,-2.5480354460843153,0.06718099547509278,2.6743895040164,0.29269834198674455,-2.3786481243440343,0.6656599868199564,0.5586673575976973,0.0,1.6691195083965473
19,0.8067570900022742,-0.9433029598775574,0.0,-0.8177090902727147,0.0,-1.2136673781171707,1.07417426867163,-0.2831202212510842,0.5908138352684046,-0.18544458840006492,0.39494634309645377,-0.17173718686675593,0.6550383217600492,0.2391485336294501,0.4786522818172104,0.3281981162639482,0.07540564875446965,2.501281789193809,0.38296322912210073,-2.5148956057396656,0.0771970065422644,2.5953430238217954,0.31444628464164387,-2.3732232774471704,0.6600686775520541,0.5642580005379108,0.0,1.6750899429284951
20,0.8163356246731456,-0.97423122382454,0.0,-0.8336068810355677,0.0,-1.1923153893120628,1.0774762842805412,-0.2925156388149689,0.5951067136873932,-0.21219712565798532,0.39099053132360573,-0.20517799852747726,0.658217134272124,0.2170124040429818,0.48087343916532976,0.31556567714787703,0.0737199401265988,2.5444791674890976,0.3821032219016867,-2.553242586539878,0.08390277475595077,2.467008952310487,0.30805004016614,-2.37649167655675,0.6792498359175007,0.5666497300588468,0.0,1.672492500595843
21,0.817604557193809,-0.9583519848988252,0.0,-0.8129190623692228,0.0,-1.2388702516005623,1.0713084962696795,-0.290704935308441,0.5896438219596704,-0.22028686226794442,0.39664144620411773,-0.18774350785797841,0.6513209884731505,0.21773685987767888,0.4855858863083701,0.30817575260688274,0.08032304019096459,2.8758825119002718,0.3739571417474277,-2.543937998050323,0.0704479665346063,2.609630462749347,0.3045511212928193,-2.4001236628592664,0.6637122399974269,0.5767688041141924,0.0,1.6564264094136065
22,0.8181461218316879,-0.9478675858047783,0.0,-0.8123103665799986,0.0,-1.2049575876629732,1.0783092739875078,-0.2838985707394769,0.5892618329266934,-0.20098827072924244,0.3871503914266971,-0.1939691435987343,0.6567949348371704,0.22596392646273528,0.4742041235723959,0.31650343326199115,0.07577945008065431,2.495759867296633,0.3709815942252573,-2.544590767737566,0.08020431654724576,2.532107488315653,0.3011531906697534,-2.377004557064008,0.6652317919450625,0.5761925369178292,0.0,1.6866373423908774
23,0.8074635967255707,-0.9538855673169369,0.0,-0.8329194329967978,0.0,-1.1974877688217074,1.0731892569572465,-0.2849960032600693,0.5840617046799866,-0.20227176112023643,0.3871503914266971,-0.1939691435987343,0.6373388602047949,0.20914493207830814,0.46740178295956974,0.31015075339939135,0.08003201921280896,2.6788706845591173,0.37516273858548244,-2.553120614420009,0.08978653413046986,2.7249918005736284,0.30475284976444705,-2.3896392637652193,0.6663928281818436,0.56516906715913,0.0,1.669568021031319
24,0.8193975031621114,-0.9675639250897395,0.0,-0.813084066025462,0.0,-1.1790449772937122,1.079136866483974,-0.29306989644141634,0.5990244089439921,-0.19124932129820058,0.3935644927908699,-0.1842301941676932,0.646509336666205,0.21091456585647672,0.4801331246682621,0.31588772319509223,0.09328373113024906,2.8624107530793452,0.39428875636410143,-2.5678595990737554,0.08953836274068482,2.79061655190027,0.32481751707821416,-2.404285723506897,0.6743306503214207,0.5684750280717756,0.0,1.6766497579386948
25,0.816887871402941,-0.9636361909776852,0.0,-0.8230118481887128,0.0,-1.157462820441628,1.0742227902673849,-0.2878364002340368,0.5895131292792012,-0.19397171881298161,0.3912550343488055,-0.19458296568062242,0.646521126629988,0.19051870096523602,0.48043638230230784,0.29127128553902615,0.06653495141898792,2.5838019270821815,0.38339273614808506,-2.5620756591477645,0.0712420274613807,2.6195010397615057,0.30789233160517604,-2.414638495019826,0.6722847073671713,0.5755787148359406,0.0,1.6689541989494305
